id;description;dbo
968122726559484;worauf warten die Politiker....man traut sich ja nicht mal mehr aus dem haus überall siehst du Frauen mit burkas und Männer mit bärten ....wo man sich als westlich gekleideter mensch schon als fremder im eigenen land fühlt;criticism
935325416505882;Mensch Leute... Ihr macht es dem Josh, Schuldigung, dem Herrn McAllen aber leicht für sein Uniprojekt....;nothing
1107843469254075;Ja, aber den ganzen Tag dort stehen und sich Angriffe dieser reudigen Bagage aussetzen lassen ist doch auch keine Lösung.;nothing
894900290548395;Das tun sie nicht. Und selbst wenn es stimmen würde, Geld ist nicht alles. Wie kann man nur so kapitalistisch denken?;nothing
982908141747609;Was sind das für Männer die im Syrien ihre Familien lassen und sich selber retten.Was sind das für Männer die denken das sie mit Hartz4 besser leben als mit Arbeit bei sich zu hausen.Das sind keine Männer.Fakt ist es kommen so viele junge Männer wo soll das hinführen,sexuelle Zustände wie im Indien.;nothing
1063665907005165;Ich hoffe die Phase des Erwachens kommt auch bald in den restlichen Bundesländern.;nothing
1010737555631334;Spinner.;nothing
1007131075991982;"Und der Ami bombt sich durch die Jahrzehnte und Kontinente aus ""Nächstenliebe""??? Ich dachte Herr Steinmeier hat eine Niere gespendet und nicht die linke Hirnhälfte!? Irgendwas scheint da ""schief gelaufen"" zu sein...";criticism
1057763650928724;Richtig so!!!!;nothing
1111321695572919;Kein Ding, soll lt SPD zukünftig nur noch mit Bußgeld geahndet werden, wie falsch parken. Wer Landesgrenzen nicht schützen will! dem ist der Schutz von Eigentum auch völlig gleichgültig;criticism
862010127170745;genauso siehts aus,und so wird es kommen.das erwachen kommt meist,wen es zu spät ist.ich danke meiner regierung für die friedlichen jahre,die sie mir jetzt nehmen will.danke mutti merkelschaf;criticism
857830494255375;Hahahaa du kannst es anscheinend selbst nicht.;nothing
876577309047360;Denke ich auch.;nothing
994146567290433;Christoph die Lara ist bestimmt so ne frustrierte die sich erhofft einen Flüchtling abzubekommen.Jahrelang hat sie die deutschen Männer mit ihrem Feminismus vergrault.??????;nothing
885311984840559;an Uwe Stephan: das Video gefällt mir!;nothing
1011435315561558;Die wollten doch nur eine kleine Grillparty veranstalten und die wurde Ihnen versaut, böhse Polizei, verarschen kann ich mich selber dazu brauche ich keine hochbezahlten Politclowns.Die Utensilien wurden bestimmt vom deutschen Steuergeld  bezahlt?;criticism
960894323948991;http://www.presseportal.de/blaulicht/pm/110978/3089351 Einzelfall: eine junge Frau wurde bereichtert;nothing
1134094676628954;Nimm endlich deine hässliche Tasche und geh!;nothing
857878917583866;david: schuldgefühle habe ich noch nie gehabt. ich weiß nicht mal was gefühle sind. aber da kommst du auch noch hin.;nothing
1012951658743257;"Tausche rassistisch gegen Islamfeindlich. Trotzdem habt ihr nicht recht...

Euch geht es einfach gut...";nothing
1107826182589137;"#PEGIDA #SchautHin #GrenzenDicht #FestungEuropa #AufDieStraße #FortressEurope

Linke Gewalttäter aus #Italien rasteten gestern am #Brenner gegen Österreichs geplante Grenzkontrollen wieder komplett aus! 

Was hier in unseren Breitengraden grad abgeht, ist abnormal! 

Ohne diese Linksterroristen #Schlägertrupps hätten wir die meisten Probleme jetzt nicht im Land. 

Die werden ja auch immer gegenüber PEGIDA gewalttätig und sind der Grund warum sich viele nicht auf Demos im Westen trauen ? 
Linksfaschisten schützen Islamisten ? Sieht man wieder im Video ? wollen Weg für #Flüchtlinge freischlagen.";criticism
856745511030540;Bloed das ich nerve ich brauche einigermaßen verifizierte Teilnehmer zahle und wenn moeglic von der rotfront;nothing
1066286640076425;Gerhard Koller Fakt ist ,unsere Allgemeinbildung kann sich sehen lassen. So viele Analphabeten wie es im Westen gibt, gab es bei uns nie! Und wenn waren es geistig Behinderte.;nothing
857517210953370;Dann geht dort hin ihr alle pegida Freaks;nothing
945353755503048;mopo24.de/#!nachrichten/thueringens-steuerzahler-anti-nazi-proteste-8459;nothing
882678291770595;Ernst  Thälmann( Bodo der Rameloh) aus Erfurt hatte das auch gesagt...es kommen nur Fachkräfte aus Wissenschafts-Standorten...wusste gar nicht das Marokko dazu gehört...man bin ich blöd...muss mich echt noch weiterbilden.;nothing
857443267627431;achso, du verstehst PEGIDA, dann ist das ok;nothing
857794900925601;Irgendwann haben die antifaschisten bei der polizei eh keinen bonus mehr wenn sie sonweitrmachen und dann weiss auch der dümmste was sie für gesockse in ihrer mitte haben...das werden sowieso die ersten sein die eins auf die fresse bekommen wenn sie mal von einem muslman erwischt werden wenn sie seinen mercedes abfackeln...die scheissen aufs gesetz wie unsere ordnungshüter dann gibts reichlich auf die nuss;criticism
857146747657083;Lübeck hat es doch vorgemacht;nothing
876382165733541;Ist doch viel zu gefährlich. Wer Bildung hat, könnte plötzlich gegen den Strom schwimmen und nicht alles schlucken, was man ihm vorsetzt.;nothing
1011318428906580;https://m.facebook.com/story.php?story_fbid=143992432625191&id=100010433052130;nothing
1703;Hat die schäbige fotze schön ein auf ihre Hunde Gesicht bekommen und dann alles verstanden.. Sie hat aber Glück das der Fahrer keine zeit hatte..;nothing
994970853874671;Ich denke auch die Zeit ist reif für Neuwahlen .Aber Wahlen sind wie ein Überraschungsei.... Egal was drin ist , man kann es nicht gebrauchen . Doch im Moment ist alles besser als Merkel;criticism
972220289483061;"Das war ein ""Helldeutsches Feuer” und somit legitim.";nothing
856832097688548;Nee das stimmt und ich ja auch nicht. Ich frage mich nur, warum sich Pegida immer so aufregt über die angebliche Lügenpresse und sie dann selbst munter konsumiert!;nothing
945849848786772;"Uwe Saake, eine echte win-win-Situation. Die MUFL werden im Schnellkurs zu ""Fachkräften"" geschult und betreuen sich dann selbst... ;)";nothing
895150433856714;Sehr gut gesagt.;nothing
856734867698271;Dresden danke. Prost aus Köln :);nothing
856746831030408;17.000 laut RTL;nothing
856993451005746;"Wer rief denn im Jahr 2014 "" Juden ins Gas "" auf deutschen Straßen ? 
Wir Deutsche ? Nein , Moslems waren das ..... Mal anfangen zu denken , Mani Blank !";nothing
882022461836178;Ein Landsmann mit gesundem Verstand ...;nothing
857877974250627;deutsche identität ? ja, die will man uns schon seit jahren nehmen, das hat aber mit auschwitz nix zu tun.;criticism
1111612065543882;Wow die Ossies haben es einfach drauf. Und eines Tages wird man Euch Danke sagen für Euer Engagement.;nothing
876252429079848;"Ist doch klar, wenn sich bei jedem von uns Mo. abend die Körpertemperatur um 2° erhöht. Muss man bloß mal hochrechnen. ;-)";nothing
894910673880690;Unter was zählen denn die ganzen Ehrenmorde von Muslimen an Deutschen?;nothing
855024111202680;Dann kannst du ja den deutschen Pass wieder abgeben. Du liebst doch nur die Vorteile die du in Deutschland hast. Dann kämpfe doch für dein Land und wohne dann auch bitte dort.;nothing
1012886135416476;Toll beschrieben,das trifft's genau.;nothing
856756067696151;Für schlechte Rechtschreibung mit Volksverhetzung und dämlichen Unterstellungen inklusive sollte man auch mal einen Tatbestand schaffen!;nothing
1094768793894876;Wieso Wiener Platz? Der ist doch viel zu klein und die Krawalle vorprogrammiert!;nothing
1152508151454273;Ganz Böse und voll daneben, Demokratie ist das nicht, eher dümmlicher Vorausgehorsam. Deutschland schafft sich ab.;criticism
882741478430943;Nicht eher bereinigen sich selber in dem Fall? ??;nothing
862189227152835;"Geht doch zum ""Spazieren"" wie jeder halbwegs klardenkende Mensch raus in die Natur. Allein die frische Luft hilft zwar nicht gegen Euere alberne Paranoia, wenigstens verstopft Ihr aber nicht wieder die Innenstadt und kostet auch noch den Steuerzahler wieder Unsummen zur polizeilichen Begleitung des  braunen Theaters.";nothing
857781814260243;Selten so ne Scheiße gelesen....;nothing
857250347646723;"Neben wem sie demonstrieren...Vllt sollten sich die dämlichen Nazis mal überlegen neben wem sie demonstrieren da sie schließlich die akute Minderheit bei Pegida bilden. Des weiteren machen die Nazis einem nicht den gefallen sich ein Hakenkreuz auf die Stirn zu malen so das man sie dort rausschmeissen könnte. Das Argument ""mit wem die da mitlaufen"" ist an Lächerlichkeit eigentlich schwer zu überbieten. Wenn diese Idioten nicht kapieren das sie bei Pegida keinen Blumentopf gewinnen können, bedeutet das nicht das deswegen 95% zu Hause bleiben werden(und das ist gut so).Kritischer sehe ich es bei einigen der Orger von Legida. Der mit dem Hut ist für mich ziemlich Braun. Dabei darf man nicht vergessen das die Leute nicht bei Scheißwetter auf die Straße gehen um irgend jemanden ""hinterherzulaufen"".De Facto kann man nicht zigtausende wegen einigen wenigen als Nazis diffamieren da macht man schliesslich dasselbe was bereits die tatsächlichen Nazis getan haben.";nothing
935421173162973;Und nicht das sich dort die Werktätigen zuerst mit anschlossen oder solidarisch zeigten!;nothing
982647195107037;Sagt jetzt bitte ein Gebet für unsere Jungs, die Polizisten, die versuchen es, Europa von diese Horde zu schützen. LG aus Ungarn.;nothing
1055075984530824;Applaus;nothing
856933994345025;Ja wenn man keinen Deutschen abkriegt !;nothing
856810961023995;Mach dir keine Sorgen.....da gibts noch ganz Andere von denen du noch nie gehört hast ??????;nothing
857305220974569;Ich bin Herr Schubert nicht Herr Meier werter Herr Schlager. Eine Unterweisung in Sachen Vereinsrecht benötige ich auch nicht ...;nothing
982696561768767;Hartmut Brandy Ehrlich  keine angst wir werden kämpfen bis keiner von denen mehr da ist;nothing
1063654183673004;Schaut mal Sachsen und c.o.  Auch ohne Immigranten weit vorne;nothing
876541172384307;"jep...haben sie Recht...wir wollen och keene Schmarotzer und kriminelle ;)";nothing
858102137561544;LEUTE! Auch Jesus war gewalttätig. Hier eine damalige Aufnahme: https://www.youtube.com/watch?v=KNKMXkU09Iw;nothing
982669028438187;Da zeigen uns die FLÜCHTLINGE was auf uns zu kommt wenn es nicht so läuft wie sie es sich vorstellen!!!!!;nothing
894672440571180;Ein guter Freund der Isis Terroristen nimmt sich Anne Frank als Vorbild?  Ja ne is klar.  Geisteskrank der Typ.;nothing
857034287668329;Das mag sein aber was hast du denn dann für ein Problem damit das es gerufen wird wenn du es selbst so siehst? Und Sachen die hier gepostet werden dienen der Diskussion. in den Artikeln geht es auch nicht um Muslime sondern um ganz viele andere Dinge. Wie du siehst oder lesen kannst geht es hier zu 90% nur gegen die Politik. Bezieht doch nicht immer alles auf den islam das ist doch nur ein ganz geringer Teil von dem was angesprochen wird und da geht es auch nur um radikale islamisten, verstehe nicht warum sich da jeder Moslem angesprochen fühlt.;criticism
856950367676721;Was machen die ganzen Linksfaschos, IS-Anhänger und Boko Haram Jünger hier?;nothing
1052390808132675;Gerhardt Franke Ja leider !;nothing
1010837992287957;Die würden nicht einmal sich selber verteidigen. Sondern das sind die Ersten, die mit vollgeschissenen Hosen das Weite suchen, wenn die multikulturelle Detonation erfolgt.;nothing
972293519475738;"ohne Worte, da regt sich keiner der sogenannten Politiker auf und schreit gleich "" das linken Pack "" oder sonst etwas, traurig";criticism
857894637582294;Ok, die Meinung der Strasse in Frankfurt ist aber: 100 (Hundert) pegida-Anhänger.  OHNE Lügenpresse, wie ihr es nennt.....;criticism
857597444278680;"Ich hab nix gegen deutsche nur gegen faschisteb und islamophobistenwie dich mein. lieber ;)";nothing
856787801026311;Vielen danke, ich habe auch keine Probleme  mit meinen Arbeitskollegen gehabt...;nothing
856904241014667;"nöö von PEGIDA selbst... aber immer schön gegen den Staat hetzen :D Dann wanderts doch aus WENN es euch hier nicht gefällt ;)";nothing
857805614257863;Lieber ihno  ,bevor du hier über patriotismus fabulierst solltest du dich bitte etwas informieren was patriotismus bedeutet ..auf jedenfall ist nach der gängigen auslegung patriotismus eine positive form der verbundenheit  z ur eigenen nation ihrer werte oder ihrer erfolge .wenn es nach deiner auslegung geht wären alle völler der erde nazis...mach dich schlau ..nationalstolz ist wenn sich eine ethnische gruppe einer anderen überlegen fühlt aber das tun wir nicht.comprente;nothing
856839671021124;Die glauben, sie sind im Auftrag des Herrn unterwegs.;nothing
857466900958401;Du sprichst mir aus dem Herzen??;nothing
858228457548912;"""Trotz Bonität"" - Brüller.";nothing
951558501549240;Zur Vermeidung von Obdachlosigkeit. ..  ich kotze gleich. Was ist mit den deutschen Obdachlosen. Schafft man f?r die Unterkünfte ????? Wieso lassen die immer weiter welche rein ?? Ab nach hause mit denen und daf?r sorgen das sie da auch bleiben. Verdammt nochmal;criticism
856877937683964;die frage bleibt wie bringen wir den menschen bei das wir keine nazis sind sondern nur angst um unser land haben;nothing
982800625091694;und sie sind so schwach und unterernährt.... Sie sind verdammt breiter als mir?;nothing
1063741883664234;"""dumme Menschen"" lassen sich leichter lenken...
Dumm genug um zu begreifen, intelligent genug um zu arbeiten...
Läuft...";nothing
856843864354038;They are killing us and we stand back and watch it happen if it waz a war we would fight back;nothing
1040751905963232;Auch in wesden ist das balt möglich;nothing
1134726699899085;Warum....? Ich hab die nicht eingeladen...lern du doch mal einen Rentner persönlich kennen der harz4 Rente kriegt oder geh mal in die Suppenküchen und Tafeln...;nothing
856770411028050;25.000 ohne Musik, ohne Bratwurst und kostenlosen Tee von irgendeinem Sozialfuzzi-Verein und mit nur zwei (!) Tagen Vorankündigung - das ist einfach großartig! Wir sind das Volk - wir sind die Opposition! Und Dresden zeigt, wie es geht.;nothing
1088;Gerade wurde der Jahrestag des Anschlusses mit einer Hakenkreuzfahne auf der Straße gefeiert! #HeilHitler #Volksgemeinschaft;agitation
982935451744878;Wenn die Syrer gegen die Unterdrücker in Ihrem Land genauso vorgehen würden, dann wäre das schon einmal ein Schritt für eine Lösung und ein Weg für ein neues Syrien.;nothing
856875414350883;"Und sie schwenken auch Deutschlandfahnen ......;)";nothing
857137950991296;Vielleicht bekommen diese Demonstranten ja auch noch 10 € dafür,dass sie sich die Konzerte ansehen :);nothing
895481977156893;Dann findest du das also gut, was da passiert ist und noch passiert?;nothing
856801317691626;[@IND]. das wissen Sie aber auch nicht, sonst würden Sie nicht die Masse der Teilnehmer so beschimpfen.Immer fair bleiben,auf beiden Seiten.Es stehen sich Menschen mit verschiedenen Meinungen gegenüber und das ist gut so, damit ganz Deutschland aus dem Schlaf erwacht und nicht die politischen Eliten ihre und die Machtinteressen der Wirtschaft den Menschen aufzwingen können wie sie wollen.;nothing
1056472857724470;#PEGIDA #AufDenPunkt (y);nothing
1007317375973352;"Schick. Wurde auch Zeit, dass es mal einen ""Tapetenwechel"" gibt :)
Ohne Witz... Das hat was.... Einen Hauch moderner Kunst.";nothing
1011305395574550;http://www.bento.de/gefuehle/franzoesisch-syrisches-paar-in-paris-hamid-sulaiman-warum-er-uns-seine-frau-kuessend-posierten-131629/;nothing
1057880600917029;Genau das ist doch schon seit hundert Jahren so gewollt von den Zionisten das Deutschland geschwaecht wird, weil ein schwaches Deutschland zieht ganz Europa mit runter. Und die Zionisten in den USA und Israel freuen sich das solch eine kriminelle regierung in Deutschland an der macht ist.;criticism
