text,label
"Stimmt! Schade um die Stimme für die AfD, wenn Ihr durchstreicht!",nothing
"Ah okay, werde dies später versuchen :)",nothing
Das ist der Link zu diesem Schreiben.[URL],nothing
"Unterwanderung dürfte kaum möglich sein, man erkennt die Leute ja sofort daran, daß sie ""Ausländer raus"" rufen oder Andersdenkende anpöbeln. So jemand kann unmöglich zu Pegida gehören.",nothing
Ich würde dann Deutsche aufnehmen,nothing
Vor allem die Likes sind auf dieser Seite der absolute Wahnsinn. Das waren bestimmt wieder ganz intellektuelle Dauerstudenten mit Wohnung bei Mutti.,nothing
Sind die 100 Euro brutto oder netto???????,nothing
Ekelhafte Hurensöhne,nothing
Mario Steube,nothing
Vergesst nicht Lutz Bachmann heute zum Geburtstag zu gratulieren!!!!!!!!!!,nothing
Ausgerechnet in München^^,nothing
Wenn du gewalttätig und nicht integrierbar bist haben ne menge menschen ein problem damit und wenn es dir nicht passt dann geh in dein land zurück! !!!!,nothing
"wir unterstützen sie, unsere Brüder und Schwester, bleiben sie stark!",nothing
Man kann auch da ein Schild zeigen Volksentscheide oä. ;-),nothing
Das sind Menschen ohne Identität..........,nothing
"Was ist denn Ihrer Meinung nach der richtige Umgang mit den Flüchtlingen - insbesondere jenen, die aus Kriegsgebieten kommen? Denn dass diese in ihre Heimat zurückgeschickt werden, ist vermutlich auch nicht in Ihrem Interesse. Worin besteht unsere Nationalkultur? Und inwiefern glauben Sie, dass diese ausgelöscht und nicht nur verändert wird?",nothing
"Sagen Sie mal was haben Sie denn genommen? Geht es noch hier Leute so zu beleidigen? Ich verstehe nicht wie man Geistig so Umnachtet sein kann wie Sie. Vor öffnen des Mundes sollte das Hirn Betriebstemperatur haben. Aber Ihr Name ""Dresden Drecksvolk"" und Profil sagen alles. Ach ja bevor Sie Ihren dämlichen Text nun wiederholt niederschreiben, Grüße aus Bayern. Na hat es klick gemacht?",nothing
"Das weiß ich nicht! ich weiß nur es wird Flüchtlings Politik betrieben. Alles ist darauf ausgelegt die Systeme zu destabilisieren, das sieht man wenn man sich darüber klar wird was mit der NATURZERTÖRUNG für folgen auf uns zu kommen. KLIMAFLÜCHTLINGE, WITSCHAFTSFLÜCHTLINGE; ARMUT, HUNGER, WASSER Knappheit. Das sind Fakten. es wir allein in 15 Jahren 2Milliarden Menschen geben die keinen Zugang zu sauberen Wasser haben.",criticism
Die hat mehr als nur Einsamkeit verdient diese Stasiratte,nothing
Hallo Dietmar Hömberg!In welchem Teil Berlins wohnst du seit 20 Jahren?,nothing
Sauerei und wem das gefällt ist ein IDIOT!,nothing
"Ich frage mich die ganze Zeit , wie man sich das Recht herausnehmen kann , diverse Sachen im Alleingang zu entscheiden , so daß plötzlich einige der eigenen Parteien gegen einem sind oder andere krassere Wege gehen müssen . Es sollte endlich ein Umbruch stattfinden . Und ich als Bürger Deutschlands erwarte einfach , dass sich schleunigst was ändert und nicht nur gelabert wird . Wir wollen endlich Taten sehen !!!!!",criticism
"Stanislaw Tillich: Der Islam gehört nicht zu Sachsen Sachsens Ministerpräsident Stanislaw Tillich hatte zuvor der Aussage von Bundeskanzlerin Angela Merkel (beide CDU) widersprochen, der Islam gehöre auch zu Deutschland. Er teile diese Auffassung nicht, hatte der CDU-Politiker der ""Welt am Sonntag"" gesagt. Muslime seien in Deutschland willkommen und könnten ihre Religion ausüben. ""Das bedeutet aber nicht, dass der Islam zu Sachsen gehört."" ...... Späte Einsicht",criticism
Seit Oktober 2014. Ja.,nothing
NI Coo du gibst uns die Schuld an deinem Versagen.. Deine Fragen waren nicht schlau sondern durchschaubar und das ist mit Sicherheit nicht der beste Weg um zu kommunizieren.Was du wolltest ist eine Deppen finden der sich evtl mit Naziparolen oder gegen Ausländer hetzt. Und sowas nennst du konversation. Ich sag nur eine fiese Masche um jemand bloss zu stellen.,criticism
"Dazu kann ich nur sagen, die Fachkräfte, also wirkliche, die aus dem Ausland kommen sind Fan von PEGIDA. Die haben die gleichen Probleme wofür PEGIDA steht",nothing
"Mancher Schiedsrichter beobachtet ein Fußballspiel und am Ende gewinnt die Mannschaft, die foult",nothing
"Habe das so oft durch, Diskussionen mit Muslimen über Charlie Hebdo, und keiner kann sich distanzieren ohne im gleichen Atemzug wieder die ganzen Verbrechen an den Muslimen aufzuzählen.",nothing
Screenshot der Pe-Agentur Blaumond,nothing
"Jetzt wird es komisch. Die Gehirnwäsche als letztes Mittel. Die Angst der Regierung vor dem Volk, treibt seltsame Blüten. Aber das ist das Ergebnis vom Ignoranz und Verleumdung. Seltsam ist nur das, dass Aufbegehren des Ostdeutschen Volkes 89 als mutig und richtig bezeichnet wurde. Das gleiche Aufbegehren gegen Bevormundung, Überwachung, Selbstherrlichkeit und gegen diktatorische Züge heisst heute von den gleichen Leuten "" Rechts und Nazi"".",criticism
Wegtragen?Dann kommen die ja wieder....Gummiknüppel raus und immer gib ihnen! Das wäre eine einprägsame Warnung für Nacheiferer und anders verstehen die es auch nicht!,nothing
Sehr Gut Herr Stöcker...,nothing
Isis,nothing
Danke Dresden! Europa sagt danke Dresden !!!,nothing
Wo ??? I seh nix ????????,nothing
"Berry das Kindergartenkind ""selber/selber""",nothing
"Juergen, ist das dein Argument für die zwei Vollpfosten und ihre hirnverbrannten Sendungen?",nothing
Wir haben uns über den Quatsch halb Totgelacht.Der Reporter sollte sich einen Nervenarzt anvertrauen,nothing
"Lernen Sie vernünftig zu argumentieren und solche Taten nicht auf die Herkunft zu schieben. Die Täter sind einfach kranke, furchtbare Menschen, aber das hat rein gar nichts mit deren Herkunft zu tun. So ich verabschiede mich, wird mir zu hohl hier.",nothing
Hans-Jürgen Dischereit der einzige der hier stumpfsinnig ist bist du. Bei so dummen und naiven Menschen verspüre ich auch immer einen starken Brecheiz.,nothing
Genau das meine ich René wo ist der Aufschrei ...aber ich komm über die Tat einfach nicht weg das hat mir echt den Rest gegeben...,nothing
Stimmt. Aber is grad lustig ;-),nothing
"Danke, dass Ihr so zäh weiterkämpft. Ihr seid SPITZE!!!!!!",nothing
[USER] GEHORCHE geh in die Arbeit bezahl deine Steuern laß dich Enteignen und halt deine dumme Fresse du Bürger!!! Jaja ab heute Heil Merkel mit Raute.,nothing
... Vor allem junge Männer sind in den vergangenen Monaten in das Asylbewerberheim nach Plauen gekommen ... Wo ist der Rest der Familie?,nothing
Helmut Scheller warum greift man da nicht ein? 10 Kinder und können diese nicht alle ernähren! Eine Sterilisation wäre für die Welt günstiger! China hat auch die Kinderzahl begrenzt! Indien und Afrika mutieren! Dann sollen die auch mit ihren Problemen selber fertig werden. Denn dass hat nichts mit politik zu tun! Früher hat es die Natur gerichtet. Heute richten es die Hilfsorganisationen!!!,nothing
"Lutz Filter -----Lutze, das wissen wir! liebe Grüße aus Sachsen Anhalt!",nothing
"Conny Gleu , hast schon Recht. Wollte nur mal ein wenig auf den Putz hauen. Wenn Dresden etwas zentraler oder direkt in der Mitte liegen würde, wären montags sicherlich alle Stämme zahlreich vertreten!",nothing
"Bei dir tut sich anscheinend bestimmt nichts.. :/  Komm, du brauchst uns von nichts überzeugen Haha Ist gut. :)",nothing
"Ich möchte meinen Respekt bekunden für Ihre Courage! In Bremen ginge das (für mich) nicht, ich würde ratz-fatz Zulassung / Lizenz verlieren. Unser Bürgermeister hob gerade das Gute an der Umvolkung hervor: Man starte jetzt Bauprojekte, so dass tatsächlich auch für die Einheimischen Positves abfallen werde. Danke!",criticism
Geh noch so lang du kannst und rechte hast die werden ganz schnell weg sein,nothing
"Arbeit ist Arbeit und privat ist privat. Muss man dem AG die Meinung sagen? Nein. Politik hat auf Arbeit nix zu suchen zumindest hier in der Bananenrepublik. Klappe halten und gut. Noch ist die Zeit der links faschistischen Ideologie. Wenn dann irgendwann der gesunde Menschenverstand wieder einsetzt, sieht es anders aus. Solange andere Meinungen ans wesentliche, nämlich Geldverdienen geht, solange wird es eine Bananenrepublik Deutschland (BRD) sein.",criticism
Keine Antwort.,nothing
"Um mal sowas von... sachlich zu bleiben: Egal, warum und wie die Kids herkommen - sie sind ja dann nun mal hier. Die Zeit bis zur Abschiebung / Asylanerkennung wird lang sein. In der Zeit brauchen diese kleinen Testosteronbomben prof. ""Rundum-"" Betreuung. Damit ist STRUKTUR gemeint. Nicht Bespaßung sondern BESCHULUNG. Gemeinnützige Arbeit war schon immer während des Verfahrens möglich und muß genutzt werden. Da sollte man ran. Danach erst kann man sich Berufsausbildung etc. beschäftigen.",nothing
Ihr könnt wohl denken,nothing
"Welche Meinung? Und welchen Nazis?! Ich will anderen Leuten keine anderslautende Meinung absprechen, aber Sie scheinen zumindest keine Eigene zu besitzen...",nothing
"Daniel Pegida ist keine Partei sondern eine Bewegung,die wachrütteln soll.",nothing
[URL],nothing
"Schaut mal bei pro 7 in den Videotext, ted-umfrage wenn am Sonntag Wahlen wären....super Ergebnisse für AFD, alle anderen Parteien unter 10%!!!!",nothing
"Erfahren wir nächsten Montag,siehe Livestream Rede von Lutz",nothing
Multikulti in Berlin: Türke verbrennt 19-Jährige schwangere Deutsche - Kopp Online - [URL],nothing
"Jo Sef, mit likes alleine wird das wohl nichts, weil die werden zu den Demos ne gezählt,",nothing
Mike viel scheinst nicht im Kopf zu haben. Wahrscheinlich zugekifft und schläfst bis Mittag,nothing
[URL],nothing
"Macht weiter so ,aus solchen Situationen entstehen die Witze ??????????",nothing
AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD AFD,nothing
"Impressionen aus der Zeit, als Deutschland zum ersten und letzten mal ein souveräner deutscher Nationalstaat war - galt damals als fortschrittlichste Nation der Welt: [URL]",criticism
"diese Nachricht steht bei Fotos bitte: 6 válasz . Irreligious Libyans ?????? ?? ??????,?????? ?? ?????? - ?????? ?????????? One day these muslims will force the europeans out of their country where they will only give them the 3 following choices: - Either turn muslim - Pay a ransom(jizya)...B?vebben Egy nap ezek a muzulmánok kényszeríti az európaiak a ország, ahol csak adj nekik a 3 következ? választások: - vagy fordulj muszlim - váltságdíjat fizetni (jizya) - a halál Automatikus fordítás Tetszik · Válasz · 2 órája",nothing
"ja gibt es. Volksverhetzer wie le Pen gehören für mich zu zweiteren, egal ob Marie gemeint ist oder ihr Vater",nothing
"Karla, du scheinst den Unterschied zwischen kostenlos und umsonst nicht zu kennen...",nothing
Von einem Regierungschef mit solcher Konsequenz und Rückrat können wir nur träumen.,criticism
"Aber vergesst bitte nicht die Schenkung eines Smartphones mit Weltflat und 1A Markenklamotten. Wir wissen, dass auch sie Grundbedürfnisse haben und müssen uns eingestehen, dass wir alle reich sind und das auch zu geben haben. So wird eine Willkommenskultur draus, die auch von unseren jungen männlichen Nordafrikanern, die es mehrheitlich hierher zieht, auch akzeptiert und angenommen.",criticism
Es muss aber weitergehen . Lutz hat Courage gezeigt und dem Zolle ich Respekt . Er ist doch nicht aus der Welt :),nothing
Das scheisspack der SPD und CSU und Grüne sollen nicht so tun. Das ist doch Bereicherung und alles super dupa... Drecks Völkermörder!,agitation
"Umm, yeah !",nothing
"Marco Bloedorn: Der Osten hat also weniger Musels und soll deshalb die Klappe halten? Interpretiere ich das richtig? Wären es 2% oder 5% oder 20%, dann hätten sie schon das Recht? Ist das nicht auch eine sehr feine Art des Rassismus? Und schon einmal was von Wehret den Anfängen gehört?? 1933? Hitler hat Mein Kampf geschrieben und das dann auch umgesetzt, obwohl es niemand geglaubt hat. Die Musels haben ihren Koran. Eine faschistische Ideologie. Ich komme aus dem Westen und wenn ich durchs Ruhrgebiet laufe, könnte ich jedes Jahr mehr kotzen. Ich will ein buntes, weltoffenes, freies Europa der Deutschen, Italiener, Spanier, Schweden, Polen ... - für eine faschistische Weltanschauung wie den Islam ist darin kein Platz.",criticism
"Hey, verrats nicht ??",nothing
"Vielen Dank an euch, Ungarn, Polen Tschechien und Slowakei... Unsere Regierung schafft ja nichts, nur dumm reden und Steuergelder zum Fenster rausschmeißen...",criticism
"Vorallem nicht Malte Stierwall, wenn man ein Blick in dein Profil wirft und Posts die den ""germanischen Geist"" kultivieren! Letztenendes ist es das, wofür PEGIDA eigentlich steht, nämlich Rassismus, Faschismus, Nationalsozialismus und Islamophobie!",agitation
"Ein toller link: ""[...] gibt es den Begriff „Islamophobie“. Letzterer ist eine Ableitung von „Xenophobie“"". Hübscher Versuch, das ist höchstens eine Analogiebildung, keine Ableitung, sehr aussagekräfig hinsichtlich der Qualität des Artikels.",nothing
Ist das nicht eine Beleidigung die sofort zur Anzeige gebracht werden muss ? Danke Herr Maas Lach,nothing
"Thor! Sie sind wirklich extrem naiv! Wie kommt denn plötzlich das jeden Tag soo viele zigtausend Euro GEFUNDEN werden von Asylanten? Und komischerweise nicht von Deutschen! Andersherum glaubt Ihr Gutmenschen ja auch die Tatsachen nicht, das so viele tausende Flüchtlinge kriminell sind aber den Mist mit den gefundenen Sachen nehmt Ihr sofort für bare Münze. Lach.",nothing
"DAS Thema sollten wir hier aber jetzt nicht vertiefen, lieber Andreas. Nur war bisher nirgenwo die Rede von einer Auflösung der BRD. Inwiefern Legida radikal ist vermag ich nicht zu sehen",nothing
wär er mal daheim geblieben dort ist das wetter auch besser und das essen sowieso,nothing
"So ist es Serhat, die Typen haben auch nichts anderes zu tun!",nothing
"Was gibt es nur für Vollidioten, unglaublich was hier an Spacken rumläuft!!!",nothing
Ja natürlich kamen die Leute nur wegen pegida. Natürlich nicht um ein kostenloses Konzert zu genießen ??,nothing
"Ja das ist eine wahrlich erfreuliche Mitteilung. Je früher es jetzt zu konsequentem Handeln kommt, desto eher besteht die Möglichkeit das ein Kriegsausbruch noch verhindert werden kann. Jede Handlung die dabei in die Richtung der deutlichen Verminderung des weiteren Zuzuges von illegalen Einwanderern führt , ist in jeder Hinsicht ausdrücklich zu begrüssen und zu würdigen.",nothing
Hat funktioniert. Sie WIRD geöffnet. Eben in den Nachrichten gehört.,nothing
"Na wenigstens können die Österreicher sich bewaffnen und auch wenn es nur eine Schrotflinte ist, dies ohne Waffenschein!",nothing
Das Einwanderer unterm Strich zur Steuerentlastungen führen ist ja Irrelevant.. Ne vernünftige anderslautende Rechnung mal analysiert?,criticism
"Wie denkt ihr, darauf zu reagieren? [URL]",nothing
"Vollkommen richtig! Aber ich glaube, die sind zu blöd und zu verhasst, um das verstehen zu wollen.",nothing
Der Spruch stammt von Herrn Gauck. Möglicherweise ist bei ihm Platz,nothing
Das sollten wir ändern !,nothing
"Da sollen sie erstmal auf der anderen Elbseite suchen. Was da alles zu finden ist. Hie finden die Rumänen Dinge, die hatte noch Niemand verloren.",nothing
MONTAG IST DER 20.07. oder kommt Lutz am den MITTWOCH 23.07.?,nothing
Menno was sind das nun Flüchtlinge oder Schatzjäger Lach mich weck,nothing
"Unsere Politiker sind Knechte der USA...und genau genommen ist es bereits ""eins vor Zwölf""!!!",agitation
Ja ich weiss nur aus Aktuellem Anlass so Formuliert ;-),nothing
An die Waffen rein im budes tag,subversive
Die Mütter der Antifanten und Gutmenschen müssen nur ihren Kindern die Taschen kontrollieren. Streichhölzer wegnehmen. Alles womit sie Unheil anrichten können wegnehmen. Da wird es eine wundervolle Veranstaltung. Sollen sie sich danach ruhig für ihr Demo - Geld eine Tüte reinziehen. Bis 15.02. haben sie sich bestimmt erholt oder ausgekotzt. Nächste Ladung rein. Kommt Alles zu den Jugendsünden. Achtung dazwischen auf keinen Fall Arbeiten. Viel zu gefährlich!!!!,nothing
"Vorbildlich die Japaner nach dem Schweren Tsunami (Fukushima).Niemand plünderte dort,oder schlug anderen das Eigentum Kaputt.Alles ging Ruhig und gesittet zu.Sollche Betroffenen hätte man gerne aufgenommen.Doch was derzeit in Europa abgeht,geht garnicht.Die sollen ihren Scheiß ""Heiligen"" Krieg in ihrem Land austragen.Der Islam gehört nicht nach Europa !!! Und auch die Familienkriege der Zigeuner braucht hier kein Mensch.Wer bezahlt denn den Einsatz der Polizei und Feuerwehr,wie auch die Schäden,die von der Sippe angerichtet worden sind (in Essen)??Lange werden die Deutschen die Füße nicht mehr stillhalten.",criticism
