id;description;vio
951547974883626;"Aus den Dresdner Thesen: ""Dezentrale Unterbringung von Kriegsflüchtlingen und politisch oder religiös Verfolgten,
entsprechend der kommunalen Möglichkeiten und der Sozialprognose des
Asylbewerbers."" - Aus dem 19-Punkte-Papier: ""PEGIDA ist FÜR dezentrale Unterbringung der Kriegsflüchtlinge und Verfolgten, anstatt in teilweise menschenunwürdigen Heimen!""

Kann mir mal jemand erklären, was das genau heißen soll? Welche Unterbringungsmöglichkeiten werden denn befürwortet? Ich lese hier immer nur Ablehnungen.";nothing
1064133693625053;Eine Buchstabe und Satz ist unverständlich, kommt nicht häufig vor: bei A??uch in Sachsen.;nothing
985460931492330;Sicher könnten immer mehr sein und das wirds auch. Aber niemals warens nur 5000 wie manche schreiben, die Bilder sagen eindeutig was andres, nämlich viel mehr!!!;nothing
1057637444274678;Wenn das eine MASSEN-Abschiebung war, Was haben wir dann für eine EINWANDERUNG? :o;nothing
856862254352199;Neee danke hab mein soll erfüllt... Will die IS Truppen noch noch mehr füttern. Aber vielleicht fragst mal bei denen nach. Bei 72 Jungfrauen wird sich dein fortpflanzungsdrang bestimmt erfüllen... :-) aber danke fürs Kompliment wa;nothing
1011758288862594;Ulf Ruhland DANKE! Mehr habe ich von dir nicht erwartet;nothing
861962080508883;Can Cetinkaya , wer bist Du den überhaupt ???;nothing
858390334199391;Abwarten! Sollte es sich jedoch bewahrheiten hätte ich erwartet, dass Kathrin uns dies persönlich über unsere Seite mitteilt und wir es nicht über die stetig verpönte „Lügenpresse“ erfahren müssen.;nothing
856917657679992;Ihr seid einfach nur abschaum...aber diskutieren bringt eh nix ihr redet euch das so wie ihr es braucht. Und übrigens ich steh auf keiner seite ich finde es einfach nur noch lächerlich;nothing
857406384297786;Danke vielmals. Wieso kann man das an den Postings nicht erkennen?? Wird in FB manipuliert??;nothing
862106270494464;"So geh jetzt schlafen,muss fuer viele ""mitesser"" schaffen,vielleicht auch fuer zickenkarla !?";nothing
857783807593377;Genau solche Leute die solche Geistlosen Kommentare abgeben ziehen Pegida in den Dreck;nothing
1092497640788658;Die USA versucht sich noch schnell international als Terrorbekämpfer darzustellen, aber jeder Weiß doch das die USA die meisten dieser Gruppen selber gründeten. Bei Al-Kaida haben sie ja selber das zugegeben, es war als Kampf gegen die UDSSR vorgesehen. Und so wird heute so einige Gruppen im Kampf gegen Russland initiiert.;nothing
1013111245393965;"Ein toller link: ""[...] gibt es den Begriff „Islamophobie“.
Letzterer ist eine Ableitung von „Xenophobie“"". Hübscher Versuch, das ist höchstens eine Analogiebildung, keine Ableitung, sehr aussagekräfig hinsichtlich der Qualität des Artikels.";nothing
882080861830338;Der Mann hat Recht!;nothing
1065210533517369;Und immer so teure Sachen!! Es ist so was von unfassbar!! Daher, haltet so etwas für euch! Glauben tut's eh keiner!;nothing
856857731019318;Ich war heute zum ersten mal live bei Pegida dabei und ich muss ehrlich sein am meisten hat mich das friedliche Beisammensein beeindruckt-da gab es keine Wessis keine Ossis, da standen Norweger neben Japanern-da standen einfach Menschen die sich nicht länger verarschen lassen wollen - Menschen die unzufrieden mit den Politikern sind-und wer das nicht glaubt soll doch bitte einfach mal selbst auf eine Pegida Veranstaltung gehen-aber zuhause auf den Sofa den RTL Nachrichten glauben ist halt bequemer - ein riesengrosses Dankeschön auch an die Polizei die wirklich alles im Griff hatten und an Katrin deren Rede wirklich klasse war;nothing
1106282926076796;Uns bekloppten Deutschen gehört es wirklich nicht anders!!! WIR lassen das zu!!;nothing
993929617312128;"So ein Lügenpack in unserer Staatsführung. Keine Asylantensoli, welche Steuererhöhung kommt stattdessen? Mineralölsteuer rauf? 
Ihr habt eure Glaubwürdigkeit schon längst verloren.";nothing
968137589891331;Hurra, Mazedonien ruft den Notstand aus.;nothing
993917017313388;Und nicht nur das.Ich finde sie sollte auch zur Rechenschaft gezogen werden für den Schaden den sie uns zugefügt hat.;nothing
856742544364170;die machen alles richtig;nothing
1063902346981521;"Stefan Busch Sie haben das deutsche Rentensystem nicht verstanden, stimmts? ""Wir"" haben nicht die Renten der ""DDR""-Bürger bezahlt, sondern ALLE Einzahler finanzieren die derzeitigen Rentner. So wie die heutigen Rentner die Renten ihrer Eltern/Großeltern gezahlt hatten. nennt sich Generationenvertrag. Hat auch was mit Mathe zu tun. Aber Sie stammen halt aus BaWü... ;)";nothing
1124359787602443;Wir auch das ist es uns wert;nothing
856743184364106;aus Dortmund, HSV Fan und Unterstützer von Pegida? 3x Fail...;nothing
1096065207098568;"Hat Griechenland kein Militär mehr oder was?
Was soll das anderes sein als das Brandschatzen und Marodieren von ausländischen Invasoren?

Hätte nicht jeder Staat hier die Aufgabe, diesen Eindringlingen das Recht der Verteidigung zuzuführen? !";support
856936544344770;Dialog heißt aber auch nicht, das man die Meinung des anderen übernehmen muß. Persöhnliche Angriffe sollten aber unterbleiben. Ich lasse jedem seine und behalte die meine. Pegida ist notwendig und gut.;nothing
993918343979922;Es wurde auch mal gesagt: Der SOLI ist nur vorübergehend angedacht UND eine Anleihe ans Volk durch den Staat. Und ZWISCHENDURCH wurde der SOLI mal ausgesetzt (was auch kaum noch jemand weiß) ....aber WO BLEIBT JETZT UNSER GELD MIT ZINS und ZINSESZINS ????? WESHALB als sollten wir IHNEN Fr. M. noch irgendetwas glauben ???? WIR sind doch schon dauernd solidarisch mit allen und jeden : https://de.wikipedia.org/wiki/Solidarit%C3%A4tszuschlag;nothing
857865200918571;Ausserdem wurde dieser Begriff schon oft in drr deutschen Geschichte benutzt, schon vor den Nazis und auch in der DDR.;nothing
856899834348441;http://www.mmnews.de/index.php/politik/34625-luebeck-schueler-pegida#14222084268522&if_height=6408;nothing
982682408436849;Juergen Weidner wir geben denen schon was sie brauchen und holen tun wir uns da von deinesgleichen;nothing
886329371405487;Doch, weil unverschämte Zwangsgebühr bezahlt werden muss.;nothing
856735924364832;Grüße aus dem Erzgebirge . Der Livestream war super außer die Mobile Kamera von RT ging wieder nicht richtig wie schon bei LEGIDA :(;nothing
1111394838898938;ja natürlich, ich lese sehr gern Märchen....;nothing
989201894451567;Ich bin sicher kein Unterstützer und Befürworter von PEGIDA, aber das Handeslblatt sollte sich an die Tatsachen halten. Es ist eine Mutmaßung, dass PEGIDA hier genannt wird, obwohl in der kanadischen Reisewarnung nichts davon steht. So etwas sollte unterlassen werden. Das sollte auch bitte für Berichte von PEGIDA gelten, die ich verfolge und auffällig viel Spekulation darin erkenne. Spekulationen sind eben keine Fakten. Das sollten sich alle mal hinter die Ohren schreiben.;nothing
857975730907518;Das mag sein gerade deswegen wird es auch keine islamisierung in Deutschland geben,  als von Dresden ausgegangen haben wir bei uns einen höheren Moslem Anteil .ich würde aber nie auf  die Idee kommen zu sagen verschwindet ich möchte nix mit euch zu tun haben, wir sind halt grössten teils mit ihnen aufgewachsen und ich kenne so eine Ablehnung von Moslems bei uns nicht - gegenseitiges Akzeptieren und Respektieren ist das Zauberwort.;nothing
987826551255768;Was für dämliche Ausreden, als ob man 800000 Flüchtlingen eine wohnung stellen kann.;nothing
951531478218609;Och, Frau Merkel, mir isses jetzt eigenlich langsam bunt genuch.;nothing
856776581027433;Klasse seit ihr Sachsen. Ich hoffe der rest der Republik wacht auch noch auf!;nothing
1035102423194847;Wie viele waren denn da?;nothing
977061592332264;http://ctemedenne.eu/2015/09/02/spinava-cubo-vyhrozuje-islamsky-stat-merkelove-v-nemcine/;nothing
855018761203215;Die werden auch Muslime bezahlt haben,die haben sich das Geld aber eingesteckt und sind daheim geblieben;nothing
945846738787083;jawol !;nothing
857157074322717;Ja dann schaut mal nach Ungarn, wo natürlich kein Nazi und auch kein Judenhasser sondern ein Patriot die Presse endlich angewiesen hat frei und unabhängig zu berichten.;nothing
945827915455632;Traurig sowas......  ??;nothing
882975385074219;"??????????
[@IND]: Der ist richtig gut.
Das trifft den Nagel auf dem Kopf;-)";nothing
991274667577623;Zeit ist kurz wir müssen handeln !;nothing
968267586544998;Adenauer hatte recht, es ist noch Zeit für einen neuen Anfang: https://www.facebook.com/groups/842705639177775/;nothing
1038639076174515;Die Likes zu diesem Beitrag werden immer wieder zurück gesetzt!;nothing
876964879008603;nochmal für die ganz Einfältigen: Es kommen keine Fachkräfte. Fachkräfte finden Arbeit in ihren Ländern und haben es nicht nötig ihre Heimat zu verlassen und eine neue Sprache zu lernen. Außerdem ist das Anforderungsprofil der meisten deutschen Ausbildungsberufe höher als das in anderen Staaten. Das bedeutet: Die Krankenschwester usw wird in der BRD nicht anerkannt und muss erst noch Schulungen und Praktika absolvieren, für die sich aber kein Arbeitgeber bereit erklärt - aus Zeitmangel. Die Schulen zahlt dann wieder der deutsche Steuerzahler. Das Geld könnte man dann auch für die Weiterbildung deutscher Erwerbsloser verwenden. Für die gibt es aber meist nur qualitativ schlechte und zu kurze Weiterbildungen. Es wird an der falschen Stelle investiert. Wie so oft...;nothing
1096422810396141;"#PEGIDA #InformiertEuch #InformiertAndere

Veranstaltungtip:

Hamed Abdel-Samad HEUTE in #Dresden! (y)

Donnerstag - 07.04.2016 - 19 Uhr - Hotel Wyndham Garden Dresden - Wilhelm-Franke-Straße 90, 01219 Dresden - Eintritt 19 Euro";nothing
857819824256442;Wow, Ulbig will Dresdens neuer OB werden! Obwohl es immer heißt, mit den Initiatoren von P möchte man nicht in den direkten Dialog treten, ist der Ulbig wohl über seinen Schatten gesprungen. Nichts Verwerwerfliches, im Gegenteil (!), aber mir scheint, der Zweck muss mal wieder die Mittel heiligen.;nothing
1010320872339669;und wem verkaufen wir dann die Waffen?da könnt ihr lange warten;support
1105445282827227;Total verrueckt;nothing
1012408332130923;Danke Katrin und nicht über meinen Namen wundern, bin kein USA Liebhaber oder so, nein, habe auch einen normalen Namen. Gebe hier nur nichts preis, bei den ganzen komischen Androiden und Drohnen hier. Komme aus einer noch gut erzogenen Familie, Vater bei der Kripo, Mutter Erzieherin und ich auch bei der Polizei. Und ich sehe die Bewegung Pegida oder AFD nicht als Nazis an. Man siehe nur seit Jahren das in Deutschland keine Demokratie mehr herrscht, ganz klar. Es handelt sich in Deutschland um etwas neues, eine totalitäre kapitalistische Diktatur.;nothing
858355607536197;Kümmer dich mal lieber um Salafisten, Hassprediger ISIS usw.,da haste genug zu tun.;nothing
1064800956891660;Weit gereist bist du aber noch nicht.  Deutschland ist schön.;nothing
858045584233866;ja habe ich auch mit bekommen, umgeschaltet . Das einzige was erreicht wird, ist das die linken Autonomem und Terroristen sich das REcht nehmen, Andersdenkende in diesem Fall PEgida Demonstranten tätlich anzugreifen. Schaut auf HH, was das abgeht bei der roten Flora, die demokratische Parteien und deren Personen tätlich angreift. Unglaublich. Was soll das hier noch werden. Friedlich Demos werden immer mehr verhetzt, die Leute angegriffen verbal und tätlich. Was ist hier los? Das ist linker Faschismus!!;nothing
856746784363746;"Laut ""BILD"" vermutlich 7000 - würde mich nicht wundern.";nothing
1152519454786476;Frag mich was die AfD mit Rassismus zutun hat?;nothing
982809598424130;Haare frisch gegeelt, Sonnenbrille vom Optiker, Urlaubsgepäck, Reisepass auf dem Meeresgrund. So sehen die Flüchtlinge 2015 aus.;nothing
856828127688945;Warum wird hier jeder beleidigt, der eine andere Meinung hat?;nothing
857468330958258;"Erstens jemanden der zu feige ist sein Gesicht zu zeigen kann ich solch kleingeistiges Gefasel nicht mal wirklich übelnehmen, da er eh nie den Mut haben wird für seine Ideale zu kämpfen. Zweitens mittlerweile geht es keinster Weise nur um den Islam wie immer berichtet wird. Es geht um Extremismus von allen Seiten. Es geht im Meinungsfreiheit und mehr.
Drittens das Kompliment mit der Welt kann ich nur zurückgeben.";nothing
1012245162147240;Frechheit! Wer ist denn dieser Striezel?;nothing
945983385440085;"In den Medien kommt es so rüber, als wenn München sich freuen würde über soviel Mulikulti!?
Es haben sich doch 1000de zu Gegendemos gefunden!
Wie sieht es denn nun wirklich aus?";nothing
883191225052635;"ich habs ja gestern schon geschrieben ,aber so eine linksgrünversiffte birkenstockschlampe names petra könig, hat diesen beitrag facebook gemeldet, er sei menschenverachtend. nun für alle nochmal zum mitlesen.:- das war ein illegaler einwanderer und einer meiner besonderen  ""freunde"",denn gerade die marokkaner sind die schlimmsten und  faulsten,die ausschließlich nur noch in marokko frauen und kinder  arbeiten lassen(textilindustrie,arganölproduktion,krabben puhlen und  hotellerie)eine farce,daß wir diese affenärsche überhaupt reinlassen,die  können einwandern wie andere auch mit geld und bildung im gepäck,aber  nicht mit rotzfrechen ansprüchen,ich hab so die faxen dicke";nothing
1011586355546454;http://www.abendzeitung-muenchen.de/inhalt.polizei-uniform-und-gasflaschen-gefunden-neue-informationen-zum-anti-terror-einsatz-in-muenchen.7ddc12e1-5ef8-4e54-a024-6446cbd0ea59.html;nothing
1065403500164739;Glauben die Medien, wir haben Scheiße im Hirn????;nothing
1551;"Hitlers Prophezeiung gilt nach wie vor: ""Ihr werdet keine Ruhe geben, ihr werdet nicht aufhören, andere Völker ins Fleisch zu stechen. Er war in der Tat ein Visionär. #HitlerWasRight";glorification
857792764259148;Ok Mark. Mit dem Deutsch happert es wohl ein bisschen bei dir. Du solltest aufpassen mit deinen Forderungen wegem der Muttersprache. Am Ende wirst du mit deinen eigenen, neuen Recht selbst bestraft!  :-D;nothing
1105520476153041;evtl. Putin :-);nothing
1095915697113519;Die wollen alle zu Mama????;nothing
857977504240674;ich finde dass es uns besser gehen würde wenn wir mehr Verständnis für die Russen entgegen bringen würden und dass wir eine heuchlerische Regierung haben die  da nicht im Interesse des volkes handelt oder total verblendet ist. Russland Deutschlands Nachbar ist und es besser ist mit seinem Nachbarn in Frieden zu leben und nicht diesen Faschismus zu unterstützen.;nothing
857546870950404;https://www.youtube.com/watch?v=Em91525DPlo;nothing
855051681199923;"Bei so viel Patriotismus frag ich mich, wo und wann die deutsche Grammatik auf der Strecke geblieben ist..
Echt überzeugend, diese ganzen Statements! Bravo";nothing
991258864245870;https://www.youtube.com/watch?feature=youtu.be&v=oTcHj4Is3js&app=desktop;nothing
1120213258017096;Wo bleiben da die Tierschützer,  Stürmt diesen Schlachthof, habt doch schon andere Sachen gemacht oder scheiß ihr euch da aus Angst in die Hosen....;nothing
972138652824558;Die gute, staatlich finanzierte, Gewalt.;nothing
945919505446473;Ach dann bekommen die Dealer Nachschub. Die kriminellen von morgen! Armes Deutschland !!!;other
1044157415622681;Meldung aus Slowakei: Merkel muss weg !!! Das deutsche arbeitenden Menschen muss die Augen geöffnet. Zeit ist kurz !!! Asylantenheim Wir sagen NEIN !!!;other
856743174364107;Legida-Orga war in Dresden und hat gesprochen! Legida und Pegida gehen nun Schulter an Schulter!;nothing
